transaction_id,order_date,customer_id,customer_name,region,product_category,quantity,unit_price,total_amount,payment_mode,order_status,created_timestamp
300265,03/25/2022,4055,Customer_3682,South,Electronics,1,1392.32,1717.57,Cash,completed,10:22.0
300266,03-01-2022,1066,Customer_5809,north ,Groceries,4,4929.45,19717.8,credit card,,10:22.0
300267,03-05-2024,2939,Customer_4023,,Clothing,1,370.17,370.17,credit card,Cancelled,10:22.0
300268,10/31/2022,2024,Customer_3791,north ,Furniture,5,1857.24,9286.2,UPI,completed,10:22.0
300269,25-12-2022,3180,Customer_3962,South,Groceries,4,1558.72,6234.88,Debit Card,completed,10:22.0
300270,24-05-2024,4424,Customer_3464,SOUTH,Clothing,3,1993.91,5981.73,Debit Card,,10:22.0
300271,11-05-2022,3429,Customer_1843,SOUTH,Electronics,1,4596.82,4596.82,credit card,completed,10:22.0
300272,03/22/2023,3982,Customer_2407,South,Clothing,1,1903.39,1903.39,Cash,completed,10:22.0
300273,05/30/2023,2622,Customer_490,East,Clothing,4,4593.19,18372.76,UPI,completed,10:22.0
300274,16-08-2023,3705,Customer_4401,East,Electronics,3,2174.36,6523.08,Cash,Completed,10:22.0
300275,16-05-2022,2022,Customer_1097,West,Clothing,3,4288.37,12865.11,credit card,Cancelled,10:22.0
300276,10-02-2023,1067,Customer_1242,South,Furniture,5,2656.58,13282.9,Debit Card,completed,10:22.0
300277,29-12-2023,1872,Customer_5055,North,Groceries,3,1625.63,4468.14,Debit Card,Completed,10:22.0
300278,16-05-2023,1096,Customer_2675,South,Clothing,3,2301.81,6905.43,Cash,completed,10:22.0
300279,08-06-2022,1473,Customer_678,South,Electronics,3,2179.47,6538.41,Credit Card,,10:22.0
300280,03/19/2023,3837,Customer_2910,South,Electronics,2,1373.58,2462.03,Debit Card,Cancelled,10:22.0
300281,11-10-2023,3845,Customer_3726,,Clothing,5,1519.23,7596.15,UPI,completed,10:22.0
300282,12-07-2023,4673,Customer_522,north ,Clothing,1,1013.62,1013.62,Cash,Completed,10:22.0
300283,12-07-2022,3816,Customer_3756,,Electronics,4,1746.4,6985.6,UPI,Completed,10:22.0
300284,10-06-2023,3117,Customer_1433,South,Electronics,1,3159.59,3159.59,credit card,Cancelled,10:22.0
300285,10/22/2022,1592,Customer_2516,South,Groceries,5,1994.14,9970.7,credit card,Completed,10:22.0
300286,06/27/2022,3782,Customer_587,SOUTH,Groceries,4,3590.38,14361.52,Cash,Cancelled,10:22.0
300287,20-04-2023,3031,Customer_51,north ,Furniture,5,4936.19,24680.95,credit card,Cancelled,10:22.0
300288,13-12-2023,2330,Customer_4386,,Groceries,3,1947.8,5843.4,UPI,completed,10:22.0
300289,03/26/2023,1835,Customer_68,West,Furniture,4,2366.93,9467.72,Debit Card,Completed,10:22.0
300290,04-07-2022,1585,Customer_5988,,Furniture,3,904.14,2712.42,Cash,completed,10:22.0
300291,26-10-2022,4260,Customer_3253,north ,Groceries,1,2021.85,1462.48,UPI,Cancelled,10:22.0
300292,05/27/2022,4247,Customer_3892,,Groceries,1,3661.48,3661.48,,Completed,10:22.0
300293,23-01-2024,3356,Customer_2972,SOUTH,Furniture,4,1165.28,4661.12,UPI,,10:22.0
300294,21-02-2023,3406,Customer_330,West,Furniture,4,992.06,3968.24,Debit Card,Completed,10:22.0
300295,02/24/2022,3849,Customer_2264,North,Groceries,5,1944.24,9721.2,UPI,completed,10:22.0
300296,03-06-2022,1213,Customer_1414,North,Furniture,5,4111.38,20556.9,credit card,Cancelled,10:22.0
300297,,2523,Customer_4389,north ,Clothing,3,3155.92,9467.76,,Completed,10:22.0
300298,10/22/2022,4582,Customer_4362,SOUTH,Furniture,4,4792.14,19168.56,Debit Card,Completed,10:22.0
300299,26-11-2022,1853,Customer_4324,East,Groceries,1,4532.25,4532.25,Credit Card,Cancelled,10:22.0
300300,11-08-2022,1134,Customer_1193,East,Groceries,5,840.57,4202.85,UPI,Pending,10:22.0
300301,03/27/2023,3086,Customer_5556,SOUTH,Groceries,5,308.51,1542.55,credit card,Pending,10:22.0
300302,13-07-2023,1804,Customer_5922,SOUTH,Furniture,1,2055.56,2055.56,credit card,Pending,10:22.0
300303,30-07-2022,3110,Customer_3337,West,Groceries,5,2658.19,13290.95,Debit Card,Completed,10:22.0
300304,22-01-2023,4510,Customer_41,West,Electronics,3,2626.3,9212.07,credit card,Completed,10:22.0
300305,11-08-2022,3318,Customer_3438,North,Electronics,4,757.13,3028.52,Debit Card,Pending,10:22.0
300306,02-04-2022,1722,Customer_5633,North,Electronics,1,711.61,711.61,Credit Card,Completed,10:22.0
300307,05-12-2023,4145,Customer_4210,East,Groceries,4,329.62,1318.48,Debit Card,Pending,10:22.0
300308,23-11-2023,4940,Customer_1728,North,Electronics,5,4269.21,21346.05,Debit Card,Completed,10:22.0
300309,14-03-2023,1383,Customer_5260,north ,Furniture,5,4743.95,23719.75,Debit Card,Completed,10:22.0
300310,21-10-2023,1612,Customer_663,north ,Groceries,1,666.86,666.86,credit card,Cancelled,10:22.0
300311,18-04-2023,1701,Customer_2689,North,Groceries,3,1144.3,3432.9,Credit Card,completed,10:22.0
300312,29-12-2023,1625,Customer_5343,,Furniture,2,540.33,1080.66,Credit Card,completed,10:22.0
300313,06-08-2024,2347,Customer_614,West,Groceries,1,4399.76,4138.86,Debit Card,Pending,10:22.0
300314,,4181,Customer_5017,South,Electronics,2,4797.67,9595.34,,Cancelled,10:22.0
300315,02/21/2023,4132,Customer_1446,,Furniture,2,1382.8,2765.6,UPI,Pending,10:22.0
300316,05-11-2023,2816,Customer_891,SOUTH,Electronics,3,1587.56,4762.68,UPI,,10:22.0
300317,02-02-2023,1155,Customer_5239,north ,Clothing,2,1877.08,3754.16,Debit Card,Pending,10:22.0
300318,16-12-2023,3288,Customer_1796,north ,Clothing,2,2562.07,5124.14,UPI,Cancelled,10:22.0
300319,06-04-2024,1491,Customer_5547,North,Clothing,3,3444.06,11141.31,UPI,completed,10:22.0
300320,11-08-2022,1721,Customer_32,East,Electronics,2,2571.51,5143.02,Debit Card,,10:22.0
300321,04-04-2023,1751,Customer_3228,north ,Groceries,2,4759.91,9519.82,credit card,,10:22.0
300322,,2015,Customer_3227,SOUTH,Clothing,2,589.48,1178.96,Debit Card,Cancelled,10:22.0
300323,11-04-2022,1290,Customer_1288,West,Electronics,1,4013.17,4013.17,Cash,Completed,10:22.0
300324,09/14/2023,2874,Customer_1047,,Groceries,1,1738.97,1738.97,UPI,Completed,10:22.0
300325,05/30/2023,4305,Customer_4512,East,Electronics,1,1949.98,1949.98,Debit Card,Cancelled,10:22.0
300326,,4829,Customer_4739,,Furniture,3,3573.26,12537.35,credit card,Cancelled,10:22.0
300327,,4508,Customer_4652,SOUTH,Electronics,5,4653.95,23269.75,Credit Card,Pending,10:22.0
300328,14-05-2022,3003,Customer_4790,South,Clothing,2,3609.38,7218.76,credit card,Completed,10:22.0
300329,21-03-2024,1166,Customer_326,,Clothing,2,3901.72,7803.44,UPI,,10:22.0
300330,06/17/2022,2338,Customer_4095,,Clothing,3,3778.82,11336.46,Cash,Cancelled,10:22.0
300331,03/18/2023,3112,Customer_3505,West,Electronics,2,1672.8,3345.6,,completed,10:22.0
300332,08/26/2022,2390,Customer_4539,SOUTH,Furniture,1,3808.96,3434.65,Cash,Cancelled,10:22.0
300333,03/15/2024,3688,Customer_5626,,Furniture,5,3944.15,19397.55,UPI,completed,10:22.0
300334,,1119,Customer_4057,,Furniture,4,2713.66,10854.64,Cash,,10:22.0
300335,14-01-2023,3792,Customer_1597,North,Clothing,2,2730.11,5460.22,Credit Card,,10:22.0
300336,10-02-2022,4053,Customer_5801,SOUTH,Groceries,1,3822.63,3822.63,,completed,10:22.0
300337,12-03-2024,1812,Customer_1491,SOUTH,Electronics,4,4103.45,16749.47,Debit Card,Cancelled,10:22.0
300338,02-08-2024,3066,Customer_1357,SOUTH,Furniture,5,1752.26,8761.3,UPI,Completed,10:22.0
300339,26-11-2022,1687,Customer_1065,East,Electronics,4,4027.65,16110.6,credit card,Completed,10:22.0
300340,26-05-2022,2456,Customer_2462,SOUTH,Furniture,1,4089.62,4089.62,UPI,Cancelled,10:22.0
300341,07-06-2023,3248,Customer_5468,north ,Groceries,4,1247.22,4988.88,UPI,Completed,10:22.0
300342,06-10-2023,3829,Customer_1450,West,Groceries,3,3613.06,10839.18,,Cancelled,10:22.0
300343,11-09-2022,2090,Customer_1316,north ,Groceries,4,1014.02,4056.08,UPI,Cancelled,10:22.0
300344,08-12-2023,4741,Customer_5176,North,Groceries,2,555.94,1111.88,credit card,,10:22.0
300345,,3280,Customer_1607,,Furniture,2,2915.26,5830.52,credit card,completed,10:22.0
300346,14-09-2022,1115,Customer_3539,West,Groceries,3,4552.4,13657.2,UPI,Completed,10:22.0
300347,11-07-2023,3042,Customer_4174,North,Furniture,1,273.75,273.75,UPI,Completed,10:22.0
300348,30-08-2022,1704,Customer_5745,SOUTH,Groceries,2,4149.86,8299.72,Cash,completed,10:22.0
300349,,1324,Customer_1818,West,Groceries,5,2581.71,12908.55,Cash,completed,10:22.0
300350,12/31/2023,3774,Customer_5518,West,Electronics,2,4318.39,8636.78,credit card,Completed,10:22.0
300351,04-11-2022,1005,Customer_2215,north ,Furniture,2,4233.04,8466.08,credit card,completed,10:22.0
300352,02-11-2023,3131,Customer_5728,SOUTH,Groceries,1,4388.91,4388.91,Cash,completed,10:22.0
300353,02-01-2024,2069,Customer_5743,north ,Electronics,4,3867.48,15469.92,,Cancelled,10:22.0
300354,19-04-2022,4113,Customer_1852,north ,Furniture,2,4230.66,8461.32,Debit Card,completed,10:22.0
300355,01/21/2024,1711,Customer_5854,,Groceries,3,962.52,2887.56,credit card,completed,10:22.0
300356,12-12-2022,1188,Customer_1308,West,Electronics,4,1588.88,6355.52,Debit Card,Completed,10:22.0
300357,03/14/2024,2054,Customer_2220,north ,Clothing,5,1288.18,6440.9,Credit Card,Completed,10:22.0
300358,04-05-2024,2945,Customer_1298,West,Furniture,1,3737.9,3737.9,Cash,completed,10:22.0
300359,14-05-2024,2465,Customer_3614,West,Groceries,5,852.85,4264.25,UPI,Completed,10:22.0
300360,02-10-2022,1288,Customer_2278,East,Groceries,4,992.92,3971.68,Credit Card,completed,10:22.0
300361,28-06-2022,4055,Customer_2815,,Groceries,4,4406.93,17627.72,credit card,Cancelled,10:22.0
300362,07-01-2023,4379,Customer_1222,north ,Furniture,4,3558.82,14235.28,Credit Card,Completed,10:22.0
300363,14-03-2023,3918,Customer_1478,North,Groceries,5,4389.36,21946.8,Credit Card,Cancelled,10:22.0
300364,11-11-2023,4359,Customer_131,South,Electronics,4,782.84,3131.36,,Pending,10:22.0
300365,10-03-2024,4637,Customer_3591,,Groceries,5,2055,10275,credit card,Pending,10:22.0
300366,27-05-2024,2664,Customer_4642,north ,Clothing,4,1487.44,5949.76,Debit Card,Cancelled,10:22.0
300367,19-03-2023,4460,Customer_1089,SOUTH,Groceries,3,147.44,442.32,,completed,10:22.0
300368,,1405,Customer_667,SOUTH,Clothing,4,1494.16,5976.64,,Completed,10:22.0
300369,01-10-2023,4038,Customer_5942,,Furniture,5,1959.96,9799.8,Credit Card,Cancelled,10:22.0
300370,09-09-2023,4945,Customer_1103,West,Groceries,2,551.88,1103.76,credit card,Completed,10:22.0
300371,17-05-2023,2912,Customer_2091,,Groceries,4,2875.79,11503.16,UPI,Cancelled,10:22.0
300372,05-10-2023,3036,Customer_4829,SOUTH,Clothing,2,1977.55,3955.1,UPI,Pending,10:22.0
300373,06/23/2022,1644,Customer_3444,North,Furniture,3,327.66,982.98,UPI,Pending,10:22.0
300374,27-11-2022,3567,Customer_2167,West,Furniture,1,3549.5,3549.5,Cash,Pending,10:22.0
300375,07/20/2023,1069,Customer_2856,SOUTH,Groceries,3,3673.47,11020.41,Cash,,10:22.0
300376,21-07-2022,1830,Customer_2078,East,Furniture,4,4188.91,19581.88,,completed,10:22.0
300377,24-02-2024,3569,Customer_5548,North,Groceries,2,2479.15,4958.3,,Completed,10:22.0
300378,05-08-2023,2773,Customer_613,,Furniture,2,4846.43,9692.86,Cash,,10:22.0
300379,09/28/2022,2725,Customer_1969,SOUTH,Groceries,5,4578.91,22894.55,Credit Card,Cancelled,10:22.0
300380,24-02-2024,2831,Customer_4951,North,Groceries,2,2801.62,5227.1,Cash,,10:22.0
300381,,4173,Customer_4907,East,Groceries,5,2280.26,11401.3,UPI,Cancelled,10:22.0
300382,01/21/2023,4816,Customer_2694,West,Electronics,1,114.87,114.87,Cash,Cancelled,10:22.0
300383,11-02-2024,1430,Customer_4402,East,Electronics,4,3583.87,14335.48,Cash,Pending,10:22.0
300384,07-02-2023,3383,Customer_3118,East,Furniture,5,2868.28,14341.4,credit card,completed,10:22.0
300385,27-03-2022,2335,Customer_5990,South,Furniture,1,4693.97,4693.97,Cash,,10:22.0
300386,22-11-2023,2819,Customer_5416,north ,Groceries,2,3011.74,6023.48,,Completed,10:22.0
300387,,1055,Customer_5356,East,Furniture,2,4964.99,9929.98,Credit Card,completed,10:22.0
300388,02-03-2024,3556,Customer_4382,North,Electronics,1,4283.71,4283.71,UPI,Completed,10:22.0
300389,03-04-2024,2024,Customer_5105,North,Electronics,2,4772.63,9545.26,,Pending,10:22.0
300390,03/31/2022,4070,Customer_888,West,Electronics,1,1705.55,1705.55,Credit Card,Pending,10:22.0
300391,06-05-2023,3285,Customer_2334,North,Groceries,5,831.75,4158.75,Debit Card,completed,10:22.0
300392,10-03-2022,2843,Customer_769,,Clothing,5,4004.67,20023.35,UPI,Pending,10:22.0
300393,07-02-2023,2233,Customer_1437,South,Electronics,1,3952.37,4954.8,Cash,Completed,10:22.0
300394,,1061,Customer_3801,East,Groceries,5,1136.1,5680.5,Debit Card,,10:22.0
300395,24-02-2022,4814,Customer_3807,,Furniture,5,3847.25,19236.25,Debit Card,,10:22.0
300396,27-05-2022,1107,Customer_3471,West,Clothing,5,2951.67,14758.35,,,10:22.0
300397,09/13/2022,1169,Customer_3217,South,Furniture,3,636.67,1910.01,Cash,completed,10:22.0
300398,21-07-2022,1174,Customer_4409,north ,Electronics,4,2558.74,10234.96,Debit Card,Completed,10:22.0
300399,06-06-2024,2141,Customer_4687,East,Groceries,2,4662.58,9325.16,,,10:22.0
300400,26-04-2023,4430,Customer_2716,,Clothing,3,2581.64,7744.92,Credit Card,completed,10:22.0
300401,,4876,Customer_1242,SOUTH,Groceries,5,3964.63,19823.15,credit card,Cancelled,10:22.0
300402,,1138,Customer_3924,West,Clothing,1,241.66,241.66,Credit Card,Completed,10:22.0
300403,24-03-2022,3754,Customer_3615,West,Clothing,5,3667.6,18338,UPI,completed,10:22.0
300404,07/22/2022,4612,Customer_2355,East,Clothing,4,4739.5,18958,,completed,10:22.0
300405,14-05-2024,1771,Customer_2420,,Clothing,5,2547.69,12738.45,Credit Card,Cancelled,10:22.0
300406,24-12-2023,1478,Customer_334,North,Furniture,1,1754.78,1754.78,credit card,completed,10:22.0
300407,31-05-2022,2674,Customer_2333,East,Electronics,4,3268.59,13074.36,Cash,,10:22.0
300408,14-07-2023,4613,Customer_5326,West,Groceries,5,4589.68,18401.83,Cash,Completed,10:22.0
300409,16-09-2022,1590,Customer_5992,SOUTH,Clothing,4,966.17,3864.68,Debit Card,Completed,10:22.0
300410,26-12-2023,3638,Customer_3086,West,Clothing,2,2078.1,4156.2,Debit Card,Completed,10:22.0
300411,02-12-2022,3745,Customer_4052,SOUTH,Groceries,2,865.82,1731.64,,Cancelled,10:22.0
300412,09-12-2023,1671,Customer_3625,,Clothing,5,2533.61,12668.05,Credit Card,completed,10:22.0
300413,28-11-2022,3716,Customer_2723,SOUTH,Clothing,4,2748.07,10992.28,Debit Card,Cancelled,10:22.0
300414,30-06-2022,3160,Customer_2821,West,Groceries,1,4726.6,4726.6,credit card,,10:22.0
300415,28-12-2022,2834,Customer_1984,West,Furniture,5,2121.32,10606.6,,Cancelled,10:22.0
300416,11/15/2023,4547,Customer_4047,SOUTH,Furniture,2,2878.09,6011.73,Debit Card,Completed,10:22.0
300417,31-03-2024,3132,Customer_1336,,Furniture,2,4437.79,8875.58,Debit Card,,10:22.0
300418,03/29/2022,1229,Customer_1799,East,Groceries,5,1674.88,8374.4,Credit Card,Pending,10:22.0
300419,06-01-2022,3598,Customer_1804,West,Groceries,4,3403.4,13613.6,Cash,,10:22.0
300420,26-05-2022,2930,Customer_1760,North,Furniture,2,3810.09,7620.18,Credit Card,,10:22.0
300421,06-04-2023,3911,Customer_4885,,Furniture,4,1719.59,6878.36,credit card,Pending,10:22.0
300422,06-11-2022,2178,Customer_4132,SOUTH,Groceries,2,905.27,1810.54,,Completed,10:22.0
300423,11-01-2022,1279,Customer_4641,West,Clothing,2,2564.26,5128.52,Debit Card,,10:22.0
300424,04-01-2023,2828,Customer_3716,SOUTH,Furniture,3,1848.33,5544.99,UPI,Pending,10:22.0
300425,,3880,Customer_4531,north ,Furniture,2,1405.67,2811.34,Debit Card,completed,10:22.0
300426,14-11-2022,1799,Customer_4809,SOUTH,Clothing,1,4869.76,4869.76,Cash,completed,10:22.0
300427,01/13/2023,3612,Customer_3623,West,Electronics,5,2560.55,12802.75,Debit Card,completed,10:22.0
300428,12-06-2022,2152,Customer_4551,SOUTH,Electronics,5,4296.74,24212.21,UPI,,10:22.0
300429,05-03-2024,3156,Customer_4370,South,Groceries,4,1057.06,4228.24,Credit Card,completed,10:22.0
300430,25-04-2023,3743,Customer_3131,North,Groceries,2,4703.27,9406.54,Debit Card,Pending,10:22.0
300431,,3977,Customer_3709,,Clothing,1,3992.71,3992.71,,Pending,10:22.0
300432,09-06-2023,2745,Customer_5527,north ,Clothing,4,4062.59,16250.36,Cash,Completed,10:22.0
300433,23-06-2022,2692,Customer_3871,South,Electronics,3,2009.85,6029.55,Credit Card,Cancelled,10:22.0
300434,04/28/2023,1517,Customer_4580,SOUTH,Clothing,4,2479.62,9918.48,Cash,Pending,10:22.0
300435,12-02-2022,3232,Customer_4035,North,Clothing,4,3007.44,12029.76,Cash,Cancelled,10:22.0
300436,04/18/2024,3654,Customer_53,West,Furniture,2,3969.85,7939.7,,completed,10:22.0
300437,10/15/2022,3061,Customer_3126,West,Furniture,3,4260.38,12781.14,UPI,Cancelled,10:22.0
300438,28-05-2024,1970,Customer_830,West,Furniture,4,482.42,1929.68,Debit Card,Completed,10:22.0
300439,10-03-2022,3116,Customer_2196,West,Electronics,1,4529.91,4529.91,UPI,,10:22.0
300440,03/20/2023,4773,Customer_4377,North,Groceries,1,4693.73,4693.73,credit card,completed,10:22.0
300441,05-08-2024,2621,Customer_4446,East,Clothing,5,3005.15,15025.75,Credit Card,completed,10:22.0
300442,14-06-2024,2586,Customer_2739,SOUTH,Groceries,3,1015.08,3045.24,credit card,Pending,10:22.0
300443,12/31/2023,1524,Customer_2965,SOUTH,Clothing,3,4110.23,12330.69,Cash,Cancelled,10:22.0
300444,03-02-2023,4837,Customer_382,South,Electronics,5,2788.08,13940.4,Credit Card,Completed,10:22.0
300445,11/26/2022,1331,Customer_3248,West,Clothing,4,4104.26,16417.04,UPI,Completed,10:22.0
300446,08/13/2022,2640,Customer_3835,West,Electronics,3,4092.56,12277.68,UPI,Pending,10:22.0
300447,21-05-2024,1643,Customer_4835,,Furniture,1,524.97,524.97,Credit Card,Completed,10:22.0
300448,09-06-2024,2061,Customer_3427,East,Electronics,1,3074.4,3074.4,credit card,completed,10:22.0
300449,06/24/2022,2533,Customer_5854,SOUTH,Groceries,2,2467.41,4934.82,,,10:22.0
300450,,2667,Customer_400,North,Electronics,3,4735.99,14207.97,Credit Card,completed,10:22.0
300451,,3717,Customer_1879,East,Electronics,4,1553.54,6214.16,credit card,Completed,10:22.0
300452,21-04-2024,3357,Customer_956,,Groceries,5,1109.4,5547,Debit Card,Completed,10:22.0
300453,05-08-2022,4136,Customer_1227,West,Electronics,5,4495.73,22478.65,Debit Card,Pending,10:22.0
300454,,4772,Customer_1676,SOUTH,Clothing,4,828.71,4151.19,Credit Card,Pending,10:22.0
300455,11-07-2022,3992,Customer_5219,West,Electronics,2,3463.95,6927.9,UPI,Pending,10:22.0
300456,10/24/2022,1414,Customer_197,East,Clothing,5,1570.1,7850.5,Cash,,10:22.0
300457,06-04-2022,4056,Customer_5944,South,Furniture,3,2882.44,8647.32,credit card,Pending,10:22.0
300458,08-11-2022,4497,Customer_3561,North,Furniture,2,3119.48,6238.96,Cash,Pending,10:22.0
300459,07-01-2024,1433,Customer_1190,north ,Clothing,3,2145.11,8314.58,UPI,Cancelled,10:22.0
300460,08-02-2023,4350,Customer_3606,East,Clothing,1,4877.33,4877.33,Cash,Completed,10:22.0
300461,13-06-2022,1973,Customer_3153,North,Clothing,2,745.98,1491.96,Cash,Cancelled,10:22.0
300462,12-10-2023,1226,Customer_5110,SOUTH,Groceries,5,2017.86,10089.3,credit card,Cancelled,10:22.0
300463,10/14/2023,3256,Customer_5653,East,Furniture,2,2208.94,4417.88,Debit Card,Cancelled,10:22.0
300464,20-02-2024,2851,Customer_3821,North,Groceries,2,3192.13,6384.26,Debit Card,Cancelled,10:22.0
300465,05-03-2023,2439,Customer_5236,South,Furniture,2,2095.57,4191.14,credit card,completed,10:22.0
300466,07-07-2023,3487,Customer_5261,South,Electronics,2,575.48,1150.96,credit card,Pending,10:22.0
300467,06/15/2024,1055,Customer_5806,,Groceries,3,4742.41,14227.23,Cash,,10:22.0
300468,18-02-2024,4171,Customer_5455,North,Groceries,1,2138.79,2138.79,credit card,Completed,10:22.0
300469,19-11-2023,2622,Customer_1323,North,Electronics,4,1779.1,7116.4,Cash,Pending,10:22.0
300470,09-06-2023,1289,Customer_5175,North,Groceries,2,2288.94,4577.88,Credit Card,completed,10:22.0
300471,02/27/2022,4566,Customer_1227,East,Electronics,5,1161.32,5806.6,Cash,,10:22.0
300472,20-12-2023,4813,Customer_583,West,Electronics,2,591.09,1521.19,credit card,Cancelled,10:22.0
300473,12-12-2022,2704,Customer_4201,north ,Groceries,5,828.03,4881.7,,Cancelled,10:22.0
300474,01-07-2022,4366,Customer_2720,SOUTH,Clothing,3,916.61,2749.83,Debit Card,Completed,10:22.0
300475,12/24/2022,3261,Customer_2704,East,Furniture,5,1068.6,5343,UPI,completed,10:22.0
300476,24-03-2023,3857,Customer_4826,South,Electronics,4,2157.81,8631.24,UPI,Completed,10:22.0
300477,02-03-2022,1833,Customer_5499,South,Groceries,1,3157.11,3157.11,,Completed,10:22.0
300478,19-06-2022,1509,Customer_1705,North,Electronics,5,3181.55,15907.75,Debit Card,Completed,10:22.0
300479,21-03-2023,3707,Customer_2230,South,Furniture,5,100.48,502.4,UPI,Pending,10:22.0
300480,05-07-2022,1269,Customer_5666,North,Electronics,1,4612.69,4612.69,,,10:22.0
